"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 19:50:40 UTC 2024","Sun Jan 21 19:52:35 UTC 2024","114945","","Part Navigator Edit Rollback command tests","","Part Navigator Edit Rollback command tests","3D097503 | Validate Intersect feature get updated via Edit with Rollback if the user changed the tool / target bodies. | Pratik Deshpande","3D097503 | Validate Intersect feature get updated via Edit with Rollback if the user changed the tool / target bodies. | Pratik Deshpande",""
"passed","Sun Jan 21 20:30:59 UTC 2024","Sun Jan 21 20:33:09 UTC 2024","130091","","Edit Dimension tests","","Edit Dimension tests","3D077518 | To verify when user double click on left of the linear dimension text it should edit PMI dimension between edges that exist on a single plane. | Prajakta Patil","3D077518 | To verify when user double click on left of the linear dimension text it should edit PMI dimension between edges that exist on a single plane. | Prajakta Patil",""
"passed","Sun Jan 21 18:44:14 UTC 2024","Sun Jan 21 18:45:42 UTC 2024","88168","","Delete command tests","","Delete command tests","3D010007 | Error validation for Delete Invalid selection | Varsha Chaudhari","3D010007 | Error validation for Delete Invalid selection | Varsha Chaudhari",""
"passed","Sun Jan 21 18:39:14 UTC 2024","Sun Jan 21 18:40:40 UTC 2024","85815","","Replace Command tests","","Replace Command tests","3D055003 | Preselection scenario + Ok button state | Varsha Chaudhari","3D055003 | Preselection scenario + Ok button state | Varsha Chaudhari",""
"passed","Sun Jan 21 19:30:56 UTC 2024","Sun Jan 21 19:32:24 UTC 2024","87714","","Edit Tab command tests","","Edit Tab command tests","3DH001002 | ME-342691- Verify Secondary Tab entry updated in Part navigator and edit dialog close on pressing ESC Key.   | Prajakta Patil","3DH001002 | ME-342691- Verify Secondary Tab entry updated in Part navigator and edit dialog close on pressing ESC Key.   | Prajakta Patil",""
"passed","Sun Jan 21 20:19:23 UTC 2024","Sun Jan 21 20:20:38 UTC 2024","74710","","Create Enclose command tests","","Create Enclose command tests","3D070001 | Enclose tooltip validation | Prasen Rokade","3D070001 | Enclose tooltip validation | Prasen Rokade",""
"passed","Sun Jan 21 21:14:10 UTC 2024","Sun Jan 21 21:15:44 UTC 2024","94078","","Last Save Setting tests","","Last Save Setting tests","3D145007 | ME-291028 - Validate last saved settings for MBD Navigator and Check that MBD Navigator remains open after loading the page. | Prajakta Patil","3D145007 | ME-291028 - Validate last saved settings for MBD Navigator and Check that MBD Navigator remains open after loading the page. | Prajakta Patil",""
"passed","Sun Jan 21 19:24:39 UTC 2024","Sun Jan 21 19:26:40 UTC 2024","121806","","Switch Environment tests","","Switch Environment tests","3D120001 | Validate user succesfully switched to required environment | Tanush Mane","3D120001 | Validate user succesfully switched to required environment | Tanush Mane",""
"passed","Sun Jan 21 18:50:21 UTC 2024","Sun Jan 21 18:51:26 UTC 2024","65344","","Coaxial Command tests","","Coaxial Command tests","3D057644 | Verify Coaxial Command And its tooltip text | Sanjana Marta","3D057644 | Verify Coaxial Command And its tooltip text | Sanjana Marta",""
"passed","Sun Jan 21 21:33:46 UTC 2024","Sun Jan 21 21:35:45 UTC 2024","118530","","Guest User tests","","Guest User tests","Z010007 | Verify paid guest user with full access able to create new design | Tanush Mane","Z010007 | Verify paid guest user with full access able to create new design | Tanush Mane",""
"broken","Sun Jan 21 22:34:54 UTC 2024","Sun Jan 21 22:38:30 UTC 2024","215357","","asembly status  validations","","asembly status  validations","3D095009 | changeStatus in 3D Author failed case | Sushen Sable","3D095009 | changeStatus in 3D Author failed case | Sushen Sable",""
"passed","Sun Jan 21 19:47:47 UTC 2024","Sun Jan 21 19:50:00 UTC 2024","132700","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096504 | Validate Bodies will show CTB on clicking on the bodies. | Prakash Sutar","3D096504 | Validate Bodies will show CTB on clicking on the bodies. | Prakash Sutar",""
"passed","Sun Jan 21 18:40:10 UTC 2024","Sun Jan 21 18:43:22 UTC 2024","192179","","SaveAs command tests","","SaveAs command tests","3D006252 | SaveAs for Delete Face scenario | Varsha Chaudhari","3D006252 | SaveAs for Delete Face scenario | Varsha Chaudhari",""
"passed","Sun Jan 21 20:45:33 UTC 2024","Sun Jan 21 20:48:30 UTC 2024","177740","","userPreference tests","","userPreference tests","3D150003 | Verify 'Default Unit' user preference is set to 'Millimeters' and 'Inches' when design is created from 3D Author | Tanush Mane","3D150003 | Verify 'Default Unit' user preference is set to 'Millimeters' and 'Inches' when design is created from 3D Author | Tanush Mane",""
"broken","Sun Jan 21 19:29:20 UTC 2024","Sun Jan 21 19:31:31 UTC 2024","130637","","MBD Navigator command tests","","MBD Navigator command tests","3D105007 | Verify Sub PMI Options for Annotation section | Abhijeet Sabale","3D105007 | Verify Sub PMI Options for Annotation section | Abhijeet Sabale",""
"passed","Sun Jan 21 21:46:39 UTC 2024","Sun Jan 21 21:47:35 UTC 2024","55926","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000218 | navigate to ZelX taskboard page from 3DA-JT file- no edits | Suba Gopalakrishnan","Z000218 | navigate to ZelX taskboard page from 3DA-JT file- no edits | Suba Gopalakrishnan",""
"passed","Sun Jan 21 18:49:25 UTC 2024","Sun Jan 21 18:51:05 UTC 2024","99697","","Coplanar Command tests","","Coplanar Command tests","3D057506 | Validate User is able to select Planar face as Motion face and Datum Plane as Stationary face for Coplanar command. | Prajakta Patil","3D057506 | Validate User is able to select Planar face as Motion face and Datum Plane as Stationary face for Coplanar command. | Prajakta Patil",""
"passed","Sun Jan 21 20:30:45 UTC 2024","Sun Jan 21 20:33:43 UTC 2024","178605","","Appearence library tests","","Appearence library tests","3D135003 | Validate user able to apply color to single and multiple faces and Validate applied color displayed in properties section of select dialog | Tanush Mane","3D135003 | Validate user able to apply color to single and multiple faces and Validate applied color displayed in properties section of select dialog | Tanush Mane",""
"passed","Sun Jan 21 20:22:40 UTC 2024","Sun Jan 21 20:25:03 UTC 2024","143413","","Create New design command tests","","Create New design command tests","3D000004 | Validate Create New Design command with Save from file uploaded Project and ME-294746-file save does not allow the filename to start with a period | Abhijeet Sabale","3D000004 | Validate Create New Design command with Save from file uploaded Project and ME-294746-file save does not allow the filename to start with a period | Abhijeet Sabale",""
"passed","Sun Jan 21 22:48:53 UTC 2024","Sun Jan 21 22:49:37 UTC 2024","43533","","Regression defects ","","Regression defects ","R0000006 | ME-290668 - Zel X: Project file commands are disabled | Tanush Mane","R0000006 | ME-290668 - Zel X: Project file commands are disabled | Tanush Mane",""
"passed","Sun Jan 21 18:56:17 UTC 2024","Sun Jan 21 18:57:48 UTC 2024","90945","","parallel Command tests","","parallel Command tests","3D058074 | Verify parallel Command dialog | Sanjana Marta","3D058074 | Verify parallel Command dialog | Sanjana Marta",""
"passed","Sun Jan 21 19:26:21 UTC 2024","Sun Jan 21 19:27:41 UTC 2024","80680","","Intersect command tests","","Intersect command tests","3D051511 | Validate error message if we select incorrect bodies for intersect. | Abhishek Benni","3D051511 | Validate error message if we select incorrect bodies for intersect. | Abhishek Benni",""
"passed","Sun Jan 21 21:43:18 UTC 2024","Sun Jan 21 21:44:48 UTC 2024","89210","","Global Frame","","Global Frame","Z000504 | Verify PL Global Frame displays3DA-specific Help button | Suba Gopalakrishnan","Z000504 | Verify PL Global Frame displays3DA-specific Help button | Suba Gopalakrishnan",""
"broken","Sun Jan 21 21:23:11 UTC 2024","Sun Jan 21 21:29:00 UTC 2024","349560","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000203 | navigate to ZelX taskboard page from 3DA - no edits | Suba Gopalakrishnan","Z000203 | navigate to ZelX taskboard page from 3DA - no edits | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:57:06 UTC 2024","Sun Jan 21 19:58:42 UTC 2024","95839","","Export PDF in 3DA tests","","Export PDF in 3DA tests","3D090004 | Verify error message displayed for invalid 2D PDF filename | Tanush Mane","3D090004 | Verify error message displayed for invalid 2D PDF filename | Tanush Mane",""
"passed","Sun Jan 21 19:20:36 UTC 2024","Sun Jan 21 19:22:44 UTC 2024","128038","","Subtract command tests","","Subtract command tests","3D053009 | Verify Subtract command with multi target and one tool | Tanush Mane","3D053009 | Verify Subtract command with multi target and one tool | Tanush Mane",""
"broken","Sun Jan 21 18:47:20 UTC 2024","Sun Jan 21 18:47:24 UTC 2024","4033","","Delete command tests","","Delete command tests","3D010009 | Delete multiple faces | Varsha Chaudhari","3D010009 | Delete multiple faces | Varsha Chaudhari",""
"passed","Sun Jan 21 19:00:46 UTC 2024","Sun Jan 21 19:02:22 UTC 2024","95667","","Create Hole command tests","","Create Hole command tests","3D035017 | Verify Counterbored hole with counterbore Extent option as To Target and Hole extent as through body | Prakash Sutar","3D035017 | Verify Counterbored hole with counterbore Extent option as To Target and Hole extent as through body | Prakash Sutar",""
"broken","Sun Jan 21 19:31:31 UTC 2024","Sun Jan 21 19:32:32 UTC 2024","61499","","MBD Navigator command tests","","MBD Navigator command tests","3D105008 | Verify Sub PMI Options for Dimension section | Abhijeet Sabale","3D105008 | Verify Sub PMI Options for Dimension section | Abhijeet Sabale",""
"passed","Sun Jan 21 20:24:55 UTC 2024","Sun Jan 21 20:27:02 UTC 2024","126905","","Place body tests","","Place body tests","3D130005 | Verify user able to place body from recent tab of library | Tanush Mane","3D130005 | Verify user able to place body from recent tab of library | Tanush Mane",""
"passed","Sun Jan 21 22:33:01 UTC 2024","Sun Jan 21 22:34:38 UTC 2024","97650","","Assembly constraints tests","","Assembly constraints tests","3DA030006 | Validate the error for the same component selection for Fix constraint | Prajakta Patil","3DA030006 | Validate the error for the same component selection for Fix constraint | Prajakta Patil",""
"passed","Sun Jan 21 22:05:12 UTC 2024","Sun Jan 21 22:06:16 UTC 2024","63841","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000234 | Navigate to ZelX Settings page from 3DA-XT file - no edits | Suba Gopalakrishnan","Z000234 | Navigate to ZelX Settings page from 3DA-XT file - no edits | Suba Gopalakrishnan",""
"passed","Sun Jan 21 21:07:38 UTC 2024","Sun Jan 21 21:09:28 UTC 2024","109522","","Edit Blend command tests","","Edit Blend command tests","3D043752 | Validate Edit with Rollback for blend command, user should able to change the blend dialog value. | Prajakta Patil","3D043752 | Validate Edit with Rollback for blend command, user should able to change the blend dialog value. | Prajakta Patil",""
"passed","Sun Jan 21 19:28:28 UTC 2024","Sun Jan 21 19:29:47 UTC 2024","78592","","Sketch command tests","","Sketch command tests","3D015002 | Validate sketch command dialog & sketch ribbon command | Snehal Atre","3D015002 | Validate sketch command dialog & sketch ribbon command | Snehal Atre",""
"passed","Sun Jan 21 22:40:28 UTC 2024","Sun Jan 21 22:41:35 UTC 2024","67176","","Regression defects ","","Regression defects ","R0000001 | ME-325768-Enter key is not executing/accepting Create Project dialog. | Prakash Sutar","R0000001 | ME-325768-Enter key is not executing/accepting Create Project dialog. | Prakash Sutar",""
"broken","Sun Jan 21 21:25:08 UTC 2024","Sun Jan 21 21:33:48 UTC 2024","520140","","Solidedge Files  tests","","Solidedge Files  tests","3D162503 | The user should be able to see the preview in PPC for SE part and Sheet Metal files | Abhijeet Sabale","3D162503 | The user should be able to see the preview in PPC for SE part and Sheet Metal files | Abhijeet Sabale",""
"broken","Sun Jan 21 20:38:45 UTC 2024","Sun Jan 21 21:45:15 UTC 2024","3990077","","Edit Dimension tests","","Edit Dimension tests","""after each"" hook for Edit Dimension tests","""after each"" hook for Edit Dimension tests",""
"passed","Sun Jan 21 19:03:33 UTC 2024","Sun Jan 21 19:05:42 UTC 2024","128983","","Perpendicular Command tests","","Perpendicular Command tests","3D058220 | Valid Scenario: through point - Face- perpendicular command | Sanjana Marta","3D058220 | Valid Scenario: through point - Face- perpendicular command | Sanjana Marta",""
"broken","Sun Jan 21 20:05:20 UTC 2024","Sun Jan 21 20:07:34 UTC 2024","134734","","Create Dimension tests","","Create Dimension tests","3D075003 | Create Angular dimension between adjacent edges | Snehal Atre","3D075003 | Create Angular dimension between adjacent edges | Snehal Atre",""
"broken","Sun Jan 21 22:18:16 UTC 2024","Sun Jan 21 22:24:33 UTC 2024","376642","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000241 | User able to navigate to Zel X projects page without saving the edited XT file | Suba Gopalakrishnan","Z000241 | User able to navigate to Zel X projects page without saving the edited XT file | Suba Gopalakrishnan",""
"failed","Sun Jan 21 19:58:42 UTC 2024","Sun Jan 21 20:01:27 UTC 2024","164647","","Export PDF in 3DA tests","","Export PDF in 3DA tests","3D090005 | Verify Export PDF created & Open in new window for A4 Wide Paper | Tanush Mane","3D090005 | Verify Export PDF created & Open in new window for A4 Wide Paper | Tanush Mane",""
"passed","Sun Jan 21 19:57:33 UTC 2024","Sun Jan 21 19:59:06 UTC 2024","93086","","Sketch command tests","","Sketch command tests","3D015018 | Validate sketch command: Make Symmetric | Prasen Rokade","3D015018 | Validate sketch command: Make Symmetric | Prasen Rokade",""
